192.168.0.64,57621,192.168.0.255,57621,17,2,0,172,0,2,172,0,0,0,0,0.000000,0.000000,0.000000,30.003628,0.066659,8.598960,0.000000,0.000000,86.000000,0.000000,1.000000,0,30.003628,0
192.168.0.10,58469,142.251.129.10,443,17,3,1,526,76,4,602,0,0,0,0,0.000000,0.000000,0.000000,15.077380,0.265298,53.324915,3.000000,6.921053,150.500000,7.107196,0.999967,0,15.077380,0
192.168.0.10,59768,142.251.129.174,443,17,25,21,6159,5458,46,11617,0,0,0,0,0.000000,0.000000,0.000000,18.189479,2.528934,679.678621,1.190476,1.128435,252.543478,2.001414,0.977581,0,18.189479,0
192.168.0.10,62739,142.251.128.35,443,17,13,14,1162,1437,27,2599,0,0,0,0,0.000000,0.000000,0.000000,78.285797,0.344890,34.744489,0.928571,0.808629,96.259259,14.716394,0.987007,0,78.285797,0
192.168.0.10,62396,172.64.146.215,443,17,2,2,154,172,4,326,0,0,0,0,0.000000,0.000000,0.000000,15.055310,0.265687,26.767964,1.000000,0.895349,81.500000,7.096145,0.999906,0,15.055310,0
192.168.0.10,59774,17.250.104.74,443,17,6,5,540,443,11,983,0,0,0,0,0.000000,0.000000,0.000000,22.022209,0.499496,48.405680,1.200000,1.218962,89.363636,5.145389,0.989615,0,22.022209,0
192.168.0.10,64910,4.228.31.150,443,6,17,19,4622,14480,36,19102,2,35,0,1,0.055556,0.027778,0.972222,30.683858,1.173255,625.084368,0.894737,0.319199,530.611111,5.002216,0.979130,0,30.683858,0
192.168.0.10,64641,104.16.102.112,443,6,5,4,444,348,9,792,0,9,0,0,0.000000,0.000000,1.000000,22.425695,0.401325,39.954169,1.250000,1.275862,88.000000,5.753811,0.990971,0,22.425695,0
192.168.0.64,5353,224.0.0.251,5353,17,2,0,174,0,2,174,0,0,0,0,0.000000,0.000000,0.000000,120.011709,0.016665,2.174788,0.000000,0.000000,87.000000,0.000000,1.000000,0,120.011709,0
192.168.0.10,52796,142.251.128.110,443,17,12,13,2567,2545,25,5112,0,0,0,0,0.000000,0.000000,0.000000,17.493568,1.429097,322.289884,0.923077,1.008644,204.480000,3.297548,0.945321,0,17.493568,0
192.168.0.10,59774,17.250.104.74,443,17,24,23,8329,6851,47,15180,0,0,0,0,0.000000,0.000000,0.000000,10.613351,4.428385,1450.154621,1.043478,1.215735,322.978723,0.629130,0.940891,0,10.613351,0
192.168.0.10,64615,31.13.94.54,5222,6,7,5,2357,440,12,2797,0,12,0,0,0.000000,0.000000,1.000000,45.634089,0.262961,65.104839,1.400000,5.356818,233.083333,12.940227,0.987592,0,45.634089,0
192.168.0.10,58469,142.251.129.10,443,17,4,4,648,312,8,960,0,0,0,0,0.000000,0.000000,0.000000,24.986496,0.320173,43.303391,1.000000,2.076923,120.000000,5.318719,0.999906,0,24.986496,0
192.168.0.10,59768,142.251.129.174,443,17,39,24,15545,6184,63,21729,0,0,0,0,0.000000,0.000000,0.000000,28.737490,2.192258,768.751899,1.625000,2.513745,344.904762,2.221109,0.945211,0,28.737490,0
192.168.0.10,62396,172.64.146.215,443,17,3,2,231,172,5,403,0,0,0,0,0.000000,0.000000,0.000000,30.002790,0.166651,15.998512,1.500000,1.343023,80.600000,7.500228,0.999963,0,30.002790,0
192.168.0.10,52796,142.251.128.110,443,17,82,88,22839,21314,170,44153,0,0,0,0,0.000000,0.000000,0.000000,11.565927,14.698346,3863.071244,0.931818,1.071549,259.723529,0.211924,0.310362,0,11.565927,0
192.168.0.10,59774,17.250.104.74,443,17,9,9,747,666,18,1413,0,0,0,0,0.000000,0.000000,0.000000,14.476130,1.243426,103.342537,1.000000,1.121622,78.500000,0.962692,0.968120,0,14.476130,0
192.168.0.64,57621,192.168.0.255,57621,17,2,0,172,0,2,172,0,0,0,0,0.000000,0.000000,0.000000,30.103223,0.066438,8.570511,0.000000,0.000000,86.000000,0.000000,1.000000,0,30.103223,0
192.168.0.10,53109,181.80.11.96,443,17,21,141,6906,173872,162,180778,0,0,0,0,0.000000,0.000000,0.000000,120.545566,1.343890,1509.968438,0.148936,0.039719,1115.913580,9.460674,0.998940,0,120.545566,0
192.168.0.10,64641,104.16.102.112,443,6,4,4,348,302,8,650,0,8,0,0,0.000000,0.000000,1.000000,22.504650,0.355482,31.815647,1.000000,1.152318,81.250000,7.853334,0.997643,0,22.504650,0
